FPR,TPR,Threshold
0.0578092740360471,0.07744107744107744,0.14423485100269318
0.0578092740360471,0.07792207792207792,0.14423337578773499
0.05926008593270465,0.07792207792207792,0.14415833353996277
0.05926008593270465,0.0784030784030784,0.14415128529071808
0.0593158863902684,0.0784030784030784,0.14414943754673004
0.0593158863902684,0.07888407888407889,0.1441473513841629
0.05953908822052341,0.07888407888407889,0.14413225650787354
0.05953908822052341,0.07936507936507936,0.14413046836853027
0.0608224987444897,0.07936507936507936,0.14405164122581482
0.0608224987444897,0.07984607984607985,0.14404729008674622
0.061547904692818484,0.07984607984607985,0.1439930647611618
0.061547904692818484,0.08032708032708033,0.14399150013923645
0.062105909268456,0.08032708032708033,0.14395755529403687
0.062105909268456,0.08080808080808081,0.14395703375339508
0.06271971430165728,0.08080808080808081,0.14390946924686432
0.06271971430165728,0.08128908128908129,0.14390675723552704
0.06299871658947603,0.08128908128908129,0.1438870131969452
0.06299871658947603,0.08177008177008177,0.14387765526771545
0.06316611796216728,0.08177008177008177,0.14386767148971558
0.06316611796216728,0.08225108225108226,0.1438586264848709
0.06411472574075107,0.08225108225108226,0.14380961656570435
0.06411472574075107,0.08273208273208273,0.14380697906017303
0.06450532894369734,0.08273208273208273,0.1437654197216034
0.06450532894369734,0.08321308321308321,0.1437634825706482
0.0647843312315161,0.08321308321308321,0.14374543726444244
0.0647843312315161,0.0836940836940837,0.14373895525932312
0.06567713855253612,0.0836940836940837,0.14367052912712097
0.06567713855253612,0.08417508417508418,0.143667533993721
0.0659561408403549,0.08417508417508418,0.14365428686141968
0.0659561408403549,0.08465608465608465,0.14365294575691223
0.06623514312817365,0.08465608465608465,0.14362797141075134
0.06623514312817365,0.08561808561808562,0.1436164528131485
0.06651414541599242,0.08561808561808562,0.14360114932060242
0.06651414541599242,0.0860990860990861,0.14360098540782928
0.06712795044919369,0.0860990860990861,0.14356115460395813
0.06712795044919369,0.08658008658008658,0.14355817437171936
0.06718375090675743,0.08658008658008658,0.14354972541332245
0.06723955136432119,0.08706108706108706,0.14354920387268066
0.06835556051559623,0.08706108706108706,0.14347876608371735
0.06835556051559623,0.08754208754208755,0.14347781240940094
0.06852296188828748,0.08754208754208755,0.14346635341644287
0.06852296188828748,0.08802308802308802,0.14346621930599213
0.06880196417610625,0.08802308802308802,0.14343848824501038
0.06880196417610625,0.0885040885040885,0.14343178272247314
0.069080966463925,0.0885040885040885,0.14341861009597778
0.069080966463925,0.08898508898508899,0.14341503381729126
0.06919256737905251,0.08898508898508899,0.14340904355049133
0.06919256737905251,0.08946608946608947,0.14340680837631226
0.06986217286981754,0.08946608946608947,0.14335639774799347
0.06986217286981754,0.08994708994708994,0.14334963262081146
0.07002957424250879,0.08994708994708994,0.14333851635456085
0.07002957424250879,0.0913900913900914,0.14333398640155792
0.0703643769878913,0.0913900913900914,0.14328809082508087
0.0703643769878913,0.09187109187109187,0.14328782260417938
0.07064337927571006,0.09187109187109187,0.14326933026313782
0.07064337927571006,0.09235209235209235,0.14326481521129608
0.07069917973327382,0.09235209235209235,0.14325496554374695
0.07069917973327382,0.09283309283309284,0.14325420558452606
0.07092238156352883,0.09283309283309284,0.14323681592941284
0.07092238156352883,0.09331409331409331,0.14322622120380402
0.07097818202109257,0.09331409331409331,0.1432213932275772
0.07097818202109257,0.09379509379509379,0.14321911334991455
0.07114558339378382,0.09379509379509379,0.14320890605449677
0.07114558339378382,0.09427609427609428,0.14319412410259247
0.07170358796942135,0.09427609427609428,0.14316566288471222
0.07170358796942135,0.09475709475709476,0.1431608349084854
0.07181518888454885,0.09475709475709476,0.14315953850746155
0.07181518888454885,0.09523809523809523,0.1431576907634735
0.07203839071480386,0.09523809523809523,0.14312784373760223
0.07203839071480386,0.09571909571909572,0.1431274116039276
0.07226159254505887,0.09571909571909572,0.14311611652374268
0.07226159254505887,0.0962000962000962,0.1431124210357666
0.07242899391775012,0.0962000962000962,0.14310389757156372
0.07242899391775012,0.09668109668109669,0.1430903822183609
0.07276379666313264,0.09668109668109669,0.1430552452802658
0.07276379666313264,0.09764309764309764,0.14304551482200623
0.07287539757826014,0.09764309764309764,0.14304186403751373
0.07287539757826014,0.0986050986050986,0.1430356353521347
0.07293119803582389,0.0986050986050986,0.14303246140480042
0.07293119803582389,0.09908609908609908,0.14303243160247803
0.07298699849338765,0.09908609908609908,0.14302168786525726
0.07298699849338765,0.09956709956709957,0.14301909506320953
0.07432620947491769,0.09956709956709957,0.14290151000022888
0.07432620947491769,0.10004810004810005,0.14289531111717224
0.0744378103900452,0.10004810004810005,0.14288511872291565
0.0744378103900452,0.10052910052910052,0.14287762343883514
0.07505161542324647,0.10052910052910052,0.14284080266952515
0.07505161542324647,0.10101010101010101,0.14283829927444458
0.07560961999888399,0.10101010101010101,0.1428077518939972
0.07560961999888399,0.10149110149110149,0.14280623197555542
0.07627922548964902,0.10149110149110149,0.1427777260541916
0.07627922548964902,0.10197210197210198,0.14277708530426025
0.07633502594721277,0.10197210197210198,0.14277659356594086
0.07633502594721277,0.10245310245310245,0.1427757441997528
0.07678142960772279,0.10245310245310245,0.14274515211582184
0.07678142960772279,0.10293410293410293,0.14274509251117706
0.0771162323531053,0.10293410293410293,0.14272840321063995
0.0771162323531053,0.10341510341510342,0.14272230863571167
0.07717203281066905,0.10341510341510342,0.1427188217639923
0.07717203281066905,0.10437710437710437,0.1427127569913864
0.07750683555605156,0.10437710437710437,0.14269225299358368
0.07750683555605156,0.10485810485810486,0.1426900327205658
0.07767423692874281,0.10485810485810486,0.14267614483833313
0.07767423692874281,0.10533910533910534,0.14266952872276306
0.07800903967412533,0.10533910533910534,0.14264489710330963
0.07800903967412533,0.10582010582010581,0.14264407753944397
0.07845544333463535,0.10582010582010581,0.14261050522327423
0.07845544333463535,0.1063011063011063,0.1426067352294922
0.07890184699514537,0.1063011063011063,0.14257115125656128
0.07890184699514537,0.10678210678210678,0.14255832135677338
0.07945985157078288,0.10678210678210678,0.14254046976566315
0.07945985157078288,0.10726310726310727,0.1425364464521408
0.07979465431616539,0.10726310726310727,0.142526775598526
0.07979465431616539,0.10774410774410774,0.14252184331417084
0.07996205568885664,0.10774410774410774,0.14249984920024872
0.07996205568885664,0.10822510822510822,0.1424965113401413
0.08079906255231292,0.10822510822510822,0.14245714247226715
0.08079906255231292,0.10870610870610871,0.1424541026353836
0.08180347078846047,0.10870610870610871,0.14235618710517883
0.08180347078846047,0.1091871091871092,0.14235609769821167
0.08197087216115172,0.1091871091871092,0.1423531323671341
0.08197087216115172,0.10966810966810966,0.14235204458236694
